status,prefecture,municipality,raw_count,verified_count,remaining_count,remaining_slugs,remaining_titles
未完了,富山県,富山市,21,5,16,toyama-city-parenting-allowance toyama-city-afterschool toyama-city-telework-bonus toyama-city-nursing-home-reform toyama-city-elderly-support toyama-city-bousai-equipment toyama-city-machiya-reform toyama-child-medical-aid toyama-juutaku-reform toyama-health-checkup-subsidy toyama-scholarship-repayment toyama-startup-support toyama-elderly-taxi toyama-water-saving toyama-block-wall-removal toyama-school-lunch-subsidy,富山市 多子世帯子育て応援給付金 / 富山市 放課後子ども教室推進事業 / 富山市 テレワーク移住促進補助金 / 富山市 高齢者向け住宅改修支援事業 / 富山市 高齢者安心見守り事業 / 富山市 家庭防災対策設備補助金 / 富山市 まちなかリフォーム補助金 / 富山市 こども医療費助成 / 富山市 住宅リフォーム助成金 / 富山市 人間ドック受診費助成 / 富山市 奨学金返還支援制度 / 富山市 創業支援補助金 / 富山市 高齢者タクシー利用助成 / 富山市 雨水タンク設置補助金 / 富山市 ブロック塀等撤去補助金 / 富山市 学校給食費補助制度
未完了,福井県,あわら市,9,0,9,awara-childcare-subsidy awara-birth-bonus awara-housing-purchase awara-infertility awara-scholarship awara-uij-turn awara-nursing-equipment awara-migration-bonus awara-seismic-diagnosis,あわら市 保育料軽減補助金 / あわら市 出産祝い金 / あわら市 住宅取得支援補助金 / あわら市 不妊治療費助成 / あわら市 奨学金制度 / あわら市 UIJターン支援金 / あわら市 介護用品支給事業 / あわら市 移住支援金 / あわら市 木造住宅耐震診断補助金
未完了,福井県,坂井市,9,0,9,sakai-fukui-childcare-subsidy sakai-fukui-birth-bonus sakai-fukui-housing-purchase sakai-fukui-infertility sakai-fukui-scholarship sakai-fukui-uij-turn sakai-fukui-nursing-equipment sakai-fukui-migration-bonus sakai-fukui-seismic-diagnosis,坂井市 保育料軽減補助金 / 坂井市 出産祝い金 / 坂井市 住宅取得支援補助金 / 坂井市 不妊治療費助成 / 坂井市 奨学金制度 / 坂井市 UIJターン支援金 / 坂井市 介護用品支給事業 / 坂井市 移住支援金 / 坂井市 木造住宅耐震診断補助金
未完了,福井県,勝山市,9,0,9,katsuyama-childcare-subsidy katsuyama-birth-bonus katsuyama-housing-purchase katsuyama-infertility katsuyama-scholarship katsuyama-uij-turn katsuyama-nursing-equipment katsuyama-migration-bonus katsuyama-seismic-diagnosis,勝山市 保育料軽減補助金 / 勝山市 出産祝い金 / 勝山市 住宅取得支援補助金 / 勝山市 不妊治療費助成 / 勝山市 奨学金制度 / 勝山市 UIJターン支援金 / 勝山市 介護用品支給事業 / 勝山市 移住支援金 / 勝山市 木造住宅耐震診断補助金
未完了,福井県,小浜市,9,0,9,obama-childcare-subsidy obama-birth-bonus obama-housing-purchase obama-infertility obama-scholarship obama-uij-turn obama-nursing-equipment obama-migration-bonus obama-seismic-diagnosis,小浜市 保育料軽減補助金 / 小浜市 出産祝い金 / 小浜市 住宅取得支援補助金 / 小浜市 不妊治療費助成 / 小浜市 奨学金制度 / 小浜市 UIJターン支援金 / 小浜市 介護用品支給事業 / 小浜市 移住支援金 / 小浜市 木造住宅耐震診断補助金
未完了,福井県,大野市,9,0,9,ono-fukui-childcare-subsidy ono-fukui-birth-bonus ono-fukui-housing-purchase ono-fukui-infertility ono-fukui-scholarship ono-fukui-uij-turn ono-fukui-nursing-equipment ono-fukui-migration-bonus ono-fukui-seismic-diagnosis,大野市 保育料軽減補助金 / 大野市 出産祝い金 / 大野市 住宅取得支援補助金 / 大野市 不妊治療費助成 / 大野市 奨学金制度 / 大野市 UIJターン支援金 / 大野市 介護用品支給事業 / 大野市 移住支援金 / 大野市 木造住宅耐震診断補助金
未完了,福井県,敦賀市,9,0,9,tsuruga-childcare-subsidy tsuruga-birth-bonus tsuruga-housing-purchase tsuruga-infertility tsuruga-scholarship tsuruga-uij-turn tsuruga-nursing-equipment tsuruga-migration-bonus tsuruga-seismic-diagnosis,敦賀市 保育料軽減補助金 / 敦賀市 出産祝い金 / 敦賀市 住宅取得支援補助金 / 敦賀市 不妊治療費助成 / 敦賀市 奨学金制度 / 敦賀市 UIJターン支援金 / 敦賀市 介護用品支給事業 / 敦賀市 移住支援金 / 敦賀市 木造住宅耐震診断補助金
未完了,福井県,福井県,3,1,2,fukui-child-support fukui-housing-support,福井県 子だくさん ふくいっ子応援事業 / 福井県 ふくい住まい支援事業
未完了,福井県,福井市,12,7,5,fukui-city-childcare-subsidy fukui-city-telework-bonus fukui-city-nursing-home-reform fukui-city-bousai-equipment fukui-city-housing-reform,福井市 子育て支援医療費助成制度 / 福井市 テレワーク移住促進補助金 / 福井市 介護住宅改修支援事業 / 福井市 防災設備設置補助金 / 福井市 住宅リフォーム支援事業補助金
未完了,福岡県,久留米市,20,2,18,kurume-infertility-treatment kurume-childcare-subsidy kurume-birth-bonus kurume-newlywed-rent kurume-disability-medical kurume-school-lunch kurume-telework-bonus kurume-nursing-home-reform kurume-energy-support kurume-bousai-equipment kurume-child-medical-aid kurume-juutaku-reform kurume-health-checkup-subsidy kurume-scholarship-repayment kurume-elderly-taxi kurume-water-saving kurume-block-wall-removal kurume-school-lunch-subsidy,久留米市 不妊治療費助成事業 / 久留米市 子育て世帯生活支援給付金 / 久留米市 出産・子育て応援給付金 / 久留米市 新婚世帯家賃補助事業 / 久留米市 重度障がい者医療費助成制度 / 久留米市 学校給食費補助制度 / 久留米市 テレワーク環境整備補助金 / 久留米市 高齢者住宅改造助成事業 / 久留米市 省エネ家電買替補助金 / 久留米市 家庭用防災設備購入補助金 / 久留米市 こども医療費助成 / 久留米市 住宅リフォーム助成金 / 久留米市 人間ドック受診費助成 / 久留米市 奨学金返還支援制度 / 久留米市 高齢者タクシー利用助成 / 久留米市 雨水タンク設置補助金 / 久留米市 ブロック塀等撤去補助金 / 久留米市 学校給食費補助制度
未完了,福岡県,春日市,21,1,20,kasuga-housing-reform kasuga-living-support kasuga-childcare-subsidy kasuga-birth-bonus kasuga-housing-purchase kasuga-infertility kasuga-scholarship kasuga-sme-support kasuga-nursing-equipment kasuga-elderly-support kasuga-seismic-diagnosis kasuga-child-medical-aid kasuga-juutaku-reform kasuga-health-checkup-subsidy kasuga-scholarship-repayment kasuga-startup-support kasuga-elderly-taxi kasuga-water-saving kasuga-block-wall-removal kasuga-school-lunch-subsidy,春日市 住宅改修補助金 / 春日市 生活困窮者自立支援事業 / 春日市 子育て世帯応援給付金 / 春日市 出産祝い金 / 春日市 住宅取得奨励補助金 / 春日市 不妊治療費助成事業 / 春日市 奨学資金貸付制度 / 春日市 中小企業経営支援補助金 / 春日市 介護用品支給事業 / 春日市 高齢者配食サービス事業 / 春日市 木造住宅耐震診断補助事業 / 春日市 こども医療費助成 / 春日市 住宅リフォーム助成金 / 春日市 人間ドック受診費助成 / 春日市 奨学金返還支援制度 / 春日市 創業支援補助金 / 春日市 高齢者タクシー利用助成 / 春日市 雨水タンク設置補助金 / 春日市 ブロック塀等撤去補助金 / 春日市 学校給食費補助制度
未完了,福岡県,大牟田市,21,3,18,omuta-childcare-subsidy omuta-birth-bonus omuta-housing-purchase omuta-infertility omuta-scholarship omuta-sme-support omuta-nursing-equipment omuta-elderly-support omuta-seismic-diagnosis omuta-child-medical-aid omuta-juutaku-reform omuta-health-checkup-subsidy omuta-scholarship-repayment omuta-startup-support omuta-elderly-taxi omuta-water-saving omuta-block-wall-removal omuta-school-lunch-subsidy,大牟田市 子育て応援手当 / 大牟田市 出産祝い金 / 大牟田市 定住促進住宅取得奨励金 / 大牟田市 不妊治療費助成事業 / 大牟田市 奨学金制度 / 大牟田市 中小企業振興補助金 / 大牟田市 介護用品支給事業 / 大牟田市 高齢者外出支援事業 / 大牟田市 木造住宅耐震診断補助事業 / 大牟田市 こども医療費助成 / 大牟田市 住宅リフォーム助成金 / 大牟田市 人間ドック受診費助成 / 大牟田市 奨学金返還支援制度 / 大牟田市 創業支援補助金 / 大牟田市 高齢者タクシー利用助成 / 大牟田市 雨水タンク設置補助金 / 大牟田市 ブロック塀等撤去補助金 / 大牟田市 学校給食費補助制度
未完了,福岡県,大野城市,12,0,12,onojo-child-medical onojo-senior-medical onojo-education-support onojo-childcare-subsidy onojo-birth-bonus onojo-housing-purchase onojo-infertility onojo-scholarship onojo-sme-support onojo-nursing-equipment onojo-elderly-support onojo-seismic-diagnosis,大野城市 子ども医療費助成制度 / 大野城市 後期高齢者医療費助成制度 / 大野城市 就学援助制度 / 大野城市 子育て支援給付金 / 大野城市 出産祝い金 / 大野城市 住宅取得支援補助金 / 大野城市 不妊治療費助成事業 / 大野城市 奨学金貸付制度 / 大野城市 中小企業振興補助金 / 大野城市 介護用品支給事業 / 大野城市 高齢者見守り・緊急通報サービス / 大野城市 木造住宅耐震診断補助事業
未完了,福岡県,飯塚市,20,3,17,iizuka-childcare-subsidy iizuka-birth-bonus iizuka-housing-purchase iizuka-infertility iizuka-scholarship iizuka-sme-support iizuka-nursing-equipment iizuka-elderly-support iizuka-seismic-diagnosis iizuka-child-medical-aid iizuka-juutaku-reform iizuka-health-checkup-subsidy iizuka-scholarship-repayment iizuka-elderly-taxi iizuka-water-saving iizuka-block-wall-removal iizuka-school-lunch-subsidy,飯塚市 子育て応援給付金 / 飯塚市 出産祝い金 / 飯塚市 住宅取得支援補助金 / 飯塚市 不妊治療費助成事業 / 飯塚市 奨学金制度 / 飯塚市 中小企業経営革新補助金 / 飯塚市 介護用品支給事業 / 飯塚市 高齢者外出支援事業 / 飯塚市 木造住宅耐震診断補助事業 / 飯塚市 こども医療費助成 / 飯塚市 住宅リフォーム助成金 / 飯塚市 人間ドック受診費助成 / 飯塚市 奨学金返還支援制度 / 飯塚市 高齢者タクシー利用助成 / 飯塚市 雨水タンク設置補助金 / 飯塚市 ブロック塀等撤去補助金 / 飯塚市 学校給食費補助制度
未完了,福岡県,福岡県,1,0,1,fukuoka-disaster-flood,福岡県水害対策住宅改修支援事業
未完了,福岡県,福岡県（各市町村）,1,0,1,fukuoka-child-education,福岡県放課後児童クラブ利用料助成
未完了,福岡県,福岡県（福岡県中小企業振興センター）,1,0,1,fukuoka-startup-fund,福岡県スタートアップ支援助成金
未完了,福岡県,福岡市,21,1,20,fukuoka-city-education-scholarship fukuoka-city-startup-support fukuoka-city-childcare-subsidy fukuoka-city-birth-bonus fukuoka-city-housing-purchase fukuoka-city-newlywed-rent fukuoka-city-infertility fukuoka-city-scholarship fukuoka-city-sme-support fukuoka-city-nursing-equipment fukuoka-city-elderly-support fukuoka-child-medical-aid fukuoka-juutaku-reform fukuoka-health-checkup-subsidy fukuoka-scholarship-repayment fukuoka-startup-support fukuoka-elderly-taxi fukuoka-water-saving fukuoka-block-wall-removal fukuoka-school-lunch-subsidy,福岡市 奨学金制度（給付型） / 福岡市 スタートアップ支援補助金 / 福岡市 子育て世帯生活支援特別給付金 / 福岡市 出産・子育て応援給付金 / 福岡市 住宅取得支援補助金 / 福岡市 新婚世帯住居費支援事業 / 福岡市 不妊治療費助成事業 / 福岡市 給付型奨学金制度 / 福岡市 中小企業デジタル化支援補助金 / 福岡市 介護用品支給事業 / 福岡市 高齢者住み替え支援事業 / 福岡市 こども医療費助成 / 福岡市 住宅リフォーム助成金 / 福岡市 人間ドック受診費助成 / 福岡市 奨学金返還支援制度 / 福岡市 創業支援補助金 / 福岡市 高齢者タクシー利用助成 / 福岡市 雨水タンク設置補助金 / 福岡市 ブロック塀等撤去補助金 / 福岡市 学校給食費補助制度
未完了,福岡県,北九州市,20,1,19,kitakyushu-startup-support kitakyushu-migration-support kitakyushu-childcare-subsidy kitakyushu-birth-bonus kitakyushu-housing-purchase kitakyushu-senior-dental kitakyushu-scholarship kitakyushu-sme-support kitakyushu-nursing-equipment kitakyushu-energy-support kitakyushu-seismic-diagnosis kitakyushu-child-medical-aid kitakyushu-juutaku-reform kitakyushu-health-checkup-subsidy kitakyushu-scholarship-repayment kitakyushu-elderly-taxi kitakyushu-water-saving kitakyushu-block-wall-removal kitakyushu-school-lunch-subsidy,北九州市 スタートアップ創業支援補助金 / 北九州市 移住支援金 / 北九州市 保育料軽減制度 / 北九州市 出産・子育て応援祝い金 / 北九州市 定住・移住促進住宅取得補助金 / 北九州市 後期高齢者歯科健診事業 / 北九州市 奨学金制度 / 北九州市 中小企業技術革新支援補助金 / 北九州市 介護用品支給事業 / 北九州市 省エネ住宅設備導入支援事業 / 北九州市 木造住宅耐震診断助成制度 / 北九州市 こども医療費助成 / 北九州市 住宅リフォーム助成金 / 北九州市 人間ドック受診費助成 / 北九州市 奨学金返還支援制度 / 北九州市 高齢者タクシー利用助成 / 北九州市 雨水タンク設置補助金 / 北九州市 ブロック塀等撤去補助金 / 北九州市 学校給食費補助制度
未完了,福島県,いわき市,12,3,9,iwaki-childcare-subsidy iwaki-birth-bonus iwaki-newlywed-rent iwaki-infertility iwaki-school-lunch iwaki-telework-bonus iwaki-nursing-equipment iwaki-energy-support iwaki-bousai-equipment,いわき市 保育料軽減助成制度 / いわき市 出産・子育て応援給付金 / いわき市 結婚新生活支援事業 / いわき市 不妊治療費助成事業 / いわき市 学校給食費助成制度 / いわき市 テレワーク導入支援補助金 / いわき市 介護用品支給事業 / いわき市 省エネ設備導入補助金 / いわき市 防災設備設置補助金
未完了,福島県,会津若松市,12,1,11,aizu-housing-seismic aizu-senior-medical aizu-childcare-subsidy aizu-birth-bonus aizu-newlywed-rent aizu-disability-medical aizu-school-lunch aizu-telework-bonus aizu-nursing-home-reform aizu-energy-support aizu-bousai-equipment,会津若松市 木造住宅耐震改修補助金 / 会津若松市 後期高齢者医療費助成制度 / 会津若松市 子育て世帯生活支援給付金 / 会津若松市 出産祝い金支給事業 / 会津若松市 新婚世帯家賃補助事業 / 会津若松市 重度障がい者医療費助成制度 / 会津若松市 学校給食費補助事業 / 会津若松市 テレワーク移住支援補助金 / 会津若松市 在宅介護住宅改修支援事業 / 会津若松市 冬季エネルギー費支援事業 / 会津若松市 家庭用防災設備補助金
未完了,福島県,郡山市,12,2,10,koriyama-infertility-treatment koriyama-childcare-subsidy koriyama-birth-bonus koriyama-housing-purchase koriyama-infertility koriyama-scholarship koriyama-telework-bonus koriyama-nursing-equipment koriyama-elderly-support koriyama-bousai-equipment,郡山市 不妊治療費助成事業 / 郡山市 保育料軽減助成制度 / 郡山市 出産・子育て応援給付金 / 郡山市 住宅取得支援補助金 / 郡山市 不妊治療費助成事業 / 郡山市 給付型奨学金制度 / 郡山市 テレワーク移住支援補助金 / 郡山市 介護用品支給事業 / 郡山市 高齢者外出支援事業 / 郡山市 防災設備設置補助金
未完了,福島県,須賀川市,21,1,20,sukagawa-startup-support sukagawa-migration-support sukagawa-childcare-subsidy sukagawa-birth-bonus sukagawa-housing-purchase sukagawa-infertility sukagawa-scholarship sukagawa-sme-support sukagawa-nursing-equipment sukagawa-elderly-support sukagawa-seismic-diagnosis sukagawa-childcare-subsidy-v2 sukagawa-birth-bonus-v2 sukagawa-housing-purchase-v2 sukagawa-infertility-v2 sukagawa-scholarship-v2 sukagawa-uij-turn sukagawa-nursing-equipment-v2 sukagawa-energy-support sukagawa-seismic-diagnosis-v2,須賀川市 創業支援補助金 / 須賀川市 移住支援金 / 須賀川市 子育て世帯応援助成金 / 須賀川市 出産祝い金支給事業 / 須賀川市 住宅取得支援補助金 / 須賀川市 不妊治療費助成事業 / 須賀川市 奨学資金貸付制度 / 須賀川市 中小企業振興補助金 / 須賀川市 介護用品支給事業 / 須賀川市 高齢者見守り・生活支援事業 / 須賀川市 木造住宅耐震診断助成事業 / 須賀川市 保育料軽減補助金 / 須賀川市 出産祝い金 / 須賀川市 住宅取得支援補助金 / 須賀川市 不妊治療費助成事業 / 須賀川市 奨学資金貸付制度 / 須賀川市 UIJターン就職支援金 / 須賀川市 介護用品支給事業 / 須賀川市 省エネ家電買替え補助金 / 須賀川市 木造住宅耐震診断助成事業
未完了,福島県,福島県,3,2,1,fukushima-reconstruction,福島県 復興住宅支援事業
未完了,福島県,福島市,12,3,9,fukushima-city-childcare-subsidy fukushima-city-parenting-allowance fukushima-city-housing-purchase fukushima-city-senior-dental fukushima-city-afterschool fukushima-city-nursing-home-reform fukushima-city-migration-bonus fukushima-city-jutaku-shutoku fukushima-city-sogyo-shien,福島市 子育て世帯応援手当 / 福島市 子育て応援金（出産・子育て応援交付金） / 福島市 定住促進住宅取得支援事業 / 福島市 高齢者歯科口腔健診・治療費助成 / 福島市 放課後子ども教室推進事業 / 福島市 介護保険住宅改修費支給 / 福島市 ふくしま移住・定住応援金 / 福島市 住宅取得支援助成金 / 福島市 創業・起業支援補助金
未完了,兵庫県,伊丹市,3,1,2,itami-housing-reform itami-infertility-treatment,伊丹市 住宅リフォーム助成制度 / 伊丹市 不妊治療費助成事業
未完了,兵庫県,加古川市,12,2,10,kakogawa-housing-earthquake kakogawa-childcare-subsidy kakogawa-birth-bonus kakogawa-newlywed-rent kakogawa-disability-medical kakogawa-school-lunch kakogawa-telework-bonus kakogawa-nursing-home-reform kakogawa-energy-support kakogawa-bousai-equipment,加古川市 木造住宅耐震改修補助事業 / 加古川市 保育料軽減補助金 / 加古川市 出産祝い金 / 加古川市 新婚世帯家賃補助 / 加古川市 障がい者医療費助成制度 / 加古川市 学校給食費補助制度 / 加古川市 テレワーク導入補助金 / 加古川市 介護リフォーム補助金 / 加古川市 省エネ家電買替補助金 / 加古川市 防災用品購入補助金
未完了,兵庫県,神戸市,12,1,11,kobe-fertility-treatment kobe-housing-eco-reform kobe-childcare-subsidy kobe-birth-bonus kobe-housing-purchase kobe-newlywed-rent kobe-senior-dental kobe-scholarship kobe-sme-support kobe-nursing-equipment kobe-elderly-support,神戸市 不妊治療費助成制度 / 神戸市 住宅省エネ改修補助金 / 神戸市 保育料軽減助成制度 / 神戸市 こども誕生祝い金 / 神戸市 住みかえーるローン利子補給事業 / 神戸市 新婚世帯家賃補助事業 / 神戸市 高齢者歯科健診助成事業 / 神戸市 奨学金制度 / 神戸市 中小企業新事業展開支援補助金 / 神戸市 介護用品支給事業 / 神戸市 高齢者自立支援配食サービス
未完了,兵庫県,西宮市,12,1,11,nishinomiya-elderly-medical nishinomiya-housing-eco nishinomiya-childcare-subsidy nishinomiya-birth-bonus nishinomiya-housing-purchase nishinomiya-infertility nishinomiya-scholarship nishinomiya-sme-support nishinomiya-nursing-equipment nishinomiya-elderly-support nishinomiya-seismic-diagnosis,西宮市 高齢期移行者医療費助成制度 / 西宮市 住宅用太陽光発電・蓄電池設置補助金 / 西宮市 保育料軽減補助金 / 西宮市 出産祝い金 / 西宮市 子育て世帯住宅取得補助金 / 西宮市 不妊治療費助成制度 / 西宮市 奨学金制度 / 西宮市 中小企業振興補助金 / 西宮市 介護用品給付事業 / 西宮市 高齢者生活支援事業 / 西宮市 住宅耐震診断補助制度
未完了,兵庫県,尼崎市,12,2,10,amagasaki-community-support amagasaki-childcare-subsidy amagasaki-birth-bonus amagasaki-newlywed-rent amagasaki-disability-medical amagasaki-school-lunch amagasaki-telework-bonus amagasaki-nursing-home-reform amagasaki-energy-support amagasaki-bousai-equipment,尼崎市 住民自治推進活動支援事業補助金 / 尼崎市 保育料軽減事業 / 尼崎市 出産祝い金給付事業 / 尼崎市 新婚世帯家賃補助金 / 尼崎市 重度障害者医療費助成制度 / 尼崎市 学校給食費無償化事業 / 尼崎市 テレワーク推進補助金 / 尼崎市 高齢者住宅改修支援事業 / 尼崎市 省エネ設備導入補助金 / 尼崎市 家庭用防災設備購入補助金
未完了,兵庫県,姫路市,12,1,11,himeji-scholarship himeji-housing-seismic himeji-childcare-subsidy himeji-birth-bonus himeji-newlywed-rent himeji-disability-medical himeji-school-lunch himeji-telework-bonus himeji-nursing-home-reform himeji-energy-support himeji-bousai-equipment,姫路市 奨学金制度 / 姫路市 住宅耐震化促進事業補助金 / 姫路市 保育料無償化拡充事業 / 姫路市 出産・子育て応援給付金 / 姫路市 新婚世帯家賃補助制度 / 姫路市 重度障害者医療費助成制度 / 姫路市 学校給食費補助事業 / 姫路市 テレワーク導入支援補助金 / 姫路市 介護住宅改修補助事業 / 姫路市 省エネ家電買替補助金 / 姫路市 家庭用防災用品購入補助金
未完了,兵庫県,兵庫県,3,2,1,hyogo-disaster-resilience,兵庫県住宅耐震化促進事業（ひょうご住まいの耐震化）
未完了,兵庫県,宝塚市,12,2,10,takarazuka-scholarship takarazuka-childcare-subsidy takarazuka-birth-bonus takarazuka-housing-purchase takarazuka-infertility takarazuka-scholarship-v2 takarazuka-sme-support takarazuka-nursing-equipment takarazuka-elderly-support takarazuka-seismic-diagnosis,宝塚市 奨学金制度 / 宝塚市 保育料軽減補助金 / 宝塚市 出産祝い金 / 宝塚市 住宅取得補助金 / 宝塚市 不妊治療費助成制度 / 宝塚市 奨学金制度 / 宝塚市 中小企業支援補助金 / 宝塚市 介護用品支給事業 / 宝塚市 高齢者生活支援事業 / 宝塚市 耐震診断費用補助制度
未完了,兵庫県,明石市,12,1,11,akashi-infertility-treatment akashi-scholarship akashi-childcare-subsidy akashi-birth-bonus akashi-housing-purchase akashi-infertility akashi-scholarship-v2 akashi-sme-support akashi-nursing-equipment akashi-elderly-support akashi-seismic-diagnosis,明石市 不妊治療費助成事業 / 明石市 奨学金制度 / 明石市 保育料完全無料化制度 / 明石市 出産祝い金 / 明石市 住宅取得補助金 / 明石市 不妊治療費助成制度 / 明石市 給付型奨学金制度 / 明石市 中小企業支援補助金 / 明石市 介護用品支給事業 / 明石市 高齢者見守り支援事業 / 明石市 耐震診断費用補助制度
完了,北海道,旭川市,21,21,0,,
完了,北海道,釧路市,21,21,0,,
完了,北海道,江別市,12,12,0,,
完了,北海道,札幌市,12,12,0,,
完了,北海道,小樽市,21,21,0,,
完了,北海道,千歳市,12,12,0,,
完了,北海道,帯広市,20,20,0,,
完了,北海道,苫小牧市,20,20,0,,
完了,北海道,函館市,20,20,0,,
完了,北海道,北海道,3,3,0,,
完了,北海道,北海道（各市町村）,1,1,0,,
完了,北海道,北見市,12,12,0,,
未完了,和歌山県,和歌山県,3,2,1,wakayama-ume-farming,和歌山県 梅産業新規就農支援事業
未完了,和歌山県,和歌山市,12,2,10,wakayama-city-childcare-subsidy wakayama-city-parenting-allowance wakayama-city-housing-purchase wakayama-city-afterschool wakayama-city-telework-bonus wakayama-city-nursing-home-reform wakayama-city-migration-bonus wakayama-city-bousai-equipment wakayama-city-vaccination wakayama-city-business-support,和歌山市 子ども医療費助成制度 / 和歌山市 子育て世帯応援給付金 / 和歌山市 住宅取得支援補助金 / 和歌山市 放課後子ども教室推進事業 / 和歌山市 ワーケーション・テレワーク推進補助金 / 和歌山市 介護リフォーム支援事業 / 和歌山市 移住支援金 / 和歌山市 防災資機材整備補助金 / 和歌山市 高齢者予防接種費用助成 / 和歌山市 中小企業設備投資促進補助金
