score	municipality	title	url	snippet
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/gismap/	線（儀内路～黒川牧場） 林道中峰黒川線（儀内路～黒川牧場） 林道中峰黒川線（儀内路～黒川牧場） 国道152号線通行止（地蔵峠まで） 国道152号線通行止 村政情報 大鹿村の紹介 情報公開 財政 住民参加 村の施設 ふるさと大鹿応援寄附金 大鹿村議会 広報・広聴 リニア情報 選挙 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/disclaimer/	 (1) 2019年6月 (1) 2019年4月 (1) 2019年3月 (1) 2018年12月 (1) 2018年9月 (1) 2018年7月 (1) 2018年6月 (2) 2018年5月 (2) 2018年4月 (1) 2017年12月 (5) 2017年10月 (1) 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/privacy-policy/	 (1) 2019年6月 (1) 2019年4月 (1) 2019年3月 (1) 2018年12月 (1) 2018年9月 (1) 2018年7月 (1) 2018年6月 (2) 2018年5月 (2) 2018年4月 (1) 2017年12月 (5) 2017年10月 (1) 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/link_list/	 (1) 2019年6月 (1) 2019年4月 (1) 2019年3月 (1) 2018年12月 (1) 2018年9月 (1) 2018年7月 (1) 2018年6月 (2) 2018年5月 (2) 2018年4月 (1) 2017年12月 (5) 2017年10月 (1) 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/%e5%a4%a7%e9%b9%bf%e6%9d%91%e3%81%ae%e7%a7%bb%e4%bd%8f%e3%81%99%e3%81%94%e3%82%8d%e3%81%8f%ef%bc%88%e7%a7%bb%e4%bd%8f%e3%82%92%e6%a4%9c%e8%a8%8e%e3%81%97%e3%81%a6%e3%81%84%e3%82%8b%e6%96%b9%e3%81%b8/	住すごろく（移住を検討している方へ） 大鹿村の移住すごろく（移住を検討している方へ） 大鹿村の移住すごろく（移住を検討している方へ ダウンロード 移住・定住 空家にしない考え方 移住を検討されている方へ 地域おこし協力隊 空き家バンク制度 交流 土地・住宅 通勤・通学 求人情報 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/akiyabanku_toroku/	村役場 定住環境プランナー（移住・空き家の相談窓口） 住所 〒399－3502 長野県下伊那郡大鹿村大河原３５４ 電話番号 0265-39-2001 Fax 番号 0265-39-2269 メール ooshika.ijuu@vill.ooshika.lg.jp （２） 空き家バンクへ登録 登録が決まりましたら 「大鹿村空き家情報登録表」 をご提出ください。 申請様式ダウンロード 申込書様式（Excel） 提出方法 窓口、郵送、FAXまたはメールとしますが、FAX及びメールにてご提出の場合、空き家内部の写真撮影立ち合いの際に『印刷して記入した原本』 をご持参の上、ご提出ください。 登録表のご提出後、空き家内部の写真撮影のため、空き家現地での立ち会いをおねがいいたします。 （ホームページへの写真掲載は任意です） （
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/%e8%87%aa%e6%b2%bb%e4%bc%9a%e3%81%ae%e7%a7%bb%e4%bd%8f%e3%81%ae%e5%8f%96%e3%82%8a%e7%b5%84%e3%81%bf/	 電話番号：0265-48-6095 Fax 番号：0265-39-2269 メール ：ki-zaisei@vill.ooshika.lg.jp 移住・定住 空家にしない考え方 移住を検討されている方へ 地域おこし協力隊 空き家バンク制度 交流 土地・住宅 通勤・通学 求人情報 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/kouhourensai_akiyanishinai/	番号：0265-39-2001 Fax 番号：0265-39-2269 メール ：ooshika.ijuu@vill.ooshika.lg.jp 移住・定住 空家にしない考え方 移住を検討されている方へ 地域おこし協力隊 空き家バンク制度 交流 土地・住宅 通勤・通学 求人情報 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-3502 長野県下伊那郡大鹿村大字大河原354 TEL (0265)39-2001 (代) FAX(0265)39-2269 行政関係のお問合せ e-mail:
26	大鹿村	くらしの 情報 文化・歴史 観光 事業者 向け 村政情報	https://www.vill.ooshika.nagano.jp/teiju_plan/	 くらしの 情報 文化・歴史 観光 事業者 向け 村政情報 文字サイズ 小 中 大 背景色 黒 白 MENU 早引きインデックス くらしと手続き 文化・歴史・観光 事業者向け 村政情報 お問い合わせ 大鹿村 ＞ 移住・定住 ＞ 空家にしない考え方 ＞ 定住環境の全体計画について 定住環境の全体計画について 全体計画の前に、経緯をご説明します。 2022年度（令和４年度）から「大鹿村に定住者を増やすための環境を整えること」を目的に、役場内での新たな役職「定住環境プランナー」が設けられ、全体計画を検討していくことになりました。各課を横断するまったく新しい業務内容のため、まっさらな状態から始まりました。 まず最初に調べたのは、村内の現状です。令和2年に住民税務課が実施した空き家アンケート調査の結果を分析しました。村内
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/chiikiokoshi_kyoryokutai_katudohokoku/	文化・歴史・観光 事業者向け 村政情報 お問い合わせ 大鹿村 ＞ 移住・定住 ＞ 地域おこし協力隊 ＞ 地域おこし協力隊の活動報告 地域おこし協力隊の活動報告 地域おこし協力隊とは 地域おこし協力隊は、地域社会の担い手として都市部から大鹿村へ移り住み、地域力の維持・強化を図る活動をする人たちです。 協力隊活動は広報おおしかに掲載しています。 地域おこし協力隊募集について 現在は募集していません お問い合わせ 総務課 企画財政係 電話番号：0265-48-6095 Fax 番号：0265-39-2269 メール ：ki-zaisei@vill.ooshika.lg.jp 移住・定住 空家にしない考え方 移住を検討されている方へ 地域おこし協力隊 空き家バンク制度 交流 土地・住宅 通勤・通学 求人情報 早引きイン
26	大鹿村	ようこそ！南アルプスと歌舞伎の里 大鹿村へ	https://www.vill.ooshika.nagano.jp/tugakuro-anzen-program/	全プログラム 大鹿村教育委員会では、大鹿小・中学校に通う児童生徒の通学路の安全確保に関する取組の方針を策定しています。 大鹿村通学路交通安全プログラム（PDF） お問い合わせ 教育委員会 電話番号：0265-39-2100 Fax 番号：0265-39-1023 メール ：kyoiku@vill.ooshika.lg.jp 教育委員会 教育・入園・入学 通学補助 体育・文化施設 申請・届け出 教育委員会からのお知らせ 大鹿歌舞伎 早引きインデックス 子育て・入園・入学 住宅・引っ越し 医療・福祉 介護・高齢 申請・届け出 ごみ・リサイクル ライブカメラ 補助・助成金 観光協会 移住・定住 ふるさと納税 教育委員会 免責事項 プライバシーポリシー サイトマップ リンク集 お問い合わせ 大鹿村役場 〒399-350
