municipality,priority,rescore,title,url,anchor,snippet
"瀬戸市","strong","66","令和5年度第1回子ども・子育て会議 内容 | 瀬戸市","https://www.city.seto.aichi.jp/docs/2023/06/19/0085203/0085203.html","令和4年度第2回子ども・子育て会議 内容","令和5年度第1回子ども・子育て会議 内容 | 瀬戸市 このページの本文へ移動 瀬戸市のホームページではJavaScriptを使用しています。 JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 サイト内検索 ID番号検索 検索の使い方 閲覧支援ツール やさしい日本語 元に戻す 文字サイズ 背景色の変更 白 黒 青 閉じる Lang"
"瀬戸市","strong","66","令和4年度第2回子ども・子育て会議 内容 | 瀬戸市","https://www.city.seto.aichi.jp/docs/2022/12/01/00055/index.html","令和4年度第2回子ども・子育て会議 内容","令和4年度第2回子ども・子育て会議 内容 | 瀬戸市 このページの本文へ移動 瀬戸市のホームページではJavaScriptを使用しています。 JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 サイト内検索 ID番号検索 検索の使い方 閲覧支援ツール やさしい日本語 元に戻す 文字サイズ 背景色の変更 白 黒 青 閉じる Lang"
"瀬戸市","strong","66","令和4年度第1回子ども・子育て会議 内容 | 瀬戸市","https://www.city.seto.aichi.jp/docs/2022/06/03/00072/index.html","令和4年度第1回子ども・子育て会議 内容","令和4年度第1回子ども・子育て会議 内容 | 瀬戸市 このページの本文へ移動 瀬戸市のホームページではJavaScriptを使用しています。 JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 サイト内検索 ID番号検索 検索の使い方 閲覧支援ツール やさしい日本語 元に戻す 文字サイズ 背景色の変更 白 黒 青 閉じる Lang"
"一宮市","strong","63","子育て・教育｜一宮市","https://www.city.ichinomiya.aichi.jp/kosodate/index.html","エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。","子育て・教育｜一宮市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Translation 暮らし・手続き 暮らし・手続き トップ 閉じる いざというときに 防災・救"
"一宮市","strong","63","子ども家庭部｜一宮市","https://www.city.ichinomiya.aichi.jp/kodomokatei/index.html","子ども家庭部","子ども家庭部｜一宮市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Translation 暮らし・手続き 暮らし・手続き トップ 閉じる いざというときに 防災・救"
"一宮市","strong","63","就学援助についてのお知らせ｜一宮市","https://www.city.ichinomiya.aichi.jp/kyouiku/gakkoukyouiku/gakkou/1044465/1010007/1001675.html","就学援助についてのお知らせ","就学援助についてのお知らせ｜一宮市 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ 文字サイズ・配色の変更 Translation 暮らし・手続き 暮らし・手続き トップ 閉じる いざというと"
"岡崎市","strong","63","産業・ビジネス｜岡崎市公式ホームページ","https://www.city.okazaki.lg.jp/business/index.html","産業・ビジネス","産業・ビジネス｜岡崎市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 日本語 English Português Filipino Tiếng Việt "
"岡崎市","strong","63","岡崎市の取組み｜岡崎市公式ホームページ","https://www.city.okazaki.lg.jp/kosodate/kyouiku/1012240/index.html","岡崎市の取組み","岡崎市の取組み｜岡崎市公式ホームページ 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 日本語 English Português Filipino Tiếng Việt "
"瀬戸市","strong","63","乳児等通園支援事業（こども誰でも通園制度）について | 瀬戸市","https://www.city.seto.aichi.jp/docs/2026/02/05/00708042051/00708042051.html","乳児等通園支援事業（こども誰でも通園制度）について","乳児等通園支援事業（こども誰でも通園制度）について | 瀬戸市 このページの本文へ移動 瀬戸市のホームページではJavaScriptを使用しています。 JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 サイト内検索 ID番号検索 検索の使い方 閲覧支援ツール やさしい日本語 元に戻す 文字サイズ 背景色の変更 白 黒 青 閉じる"
"瀬戸市","strong","63","【受付終了】瀬戸市事業用電気自動車等導入補助金 | 瀬戸市","https://www.city.seto.aichi.jp/docs/2024/04/05/00505308209/00505308209.html","【受付終了】瀬戸市事業用電気自動車等導入補助金","【受付終了】瀬戸市事業用電気自動車等導入補助金 | 瀬戸市 このページの本文へ移動 瀬戸市のホームページではJavaScriptを使用しています。 JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。 お手数ですがJavaScriptの使用を有効にしてください。 サイト内検索 ID番号検索 検索の使い方 閲覧支援ツール やさしい日本語 元に戻す 文字サイズ 背景色の変更 白 黒 青 閉じる L"
"豊橋市","strong","63","子育て/豊橋市","https://www.city.toyohashi.lg.jp/1460.htm","子ども・若者自立支援","子育て/豊橋市 子育て 本文へ移動 メニューへ移動 Languages メニュー 探す サイト内検索 広報とよはしから探す サイト内検索 HP 番号検索 広報とよはし 広報とよはしに記載されているHP番号を入力すると、該当のページが表示されます。（半角数字で入力） 組織から探す よくある質問 くらし 健康・福祉 教育・文化 魅力・観光 産業・事業 市政情報 閲覧補助 SUPPORT ふりがな 色変更 文字 拡大 標準 サイトマップ サイ"
"豊橋市","strong","63","子育て/豊橋市","https://www.city.toyohashi.lg.jp/module/30049.htm","放課後児童対策","子育て/豊橋市 子育て 本文へ移動 メニューへ移動 Languages メニュー 探す サイト内検索 広報とよはしから探す サイト内検索 HP 番号検索 広報とよはし 広報とよはしに記載されているHP番号を入力すると、該当のページが表示されます。（半角数字で入力） 組織から探す よくある質問 くらし 健康・福祉 教育・文化 魅力・観光 産業・事業 市政情報 閲覧補助 SUPPORT ふりがな 色変更 文字 拡大 標準 サイトマップ サイ"
"豊橋市","strong","63","子育て応援駐車場整備促進事業補助金/豊橋市","https://www.city.toyohashi.lg.jp/item/118885.htm","子育て応援駐車場整備促進事業補助金の申請受付を開始しました！","子育て応援駐車場整備促進事業補助金/豊橋市 子育て応援駐車場整備促進事業補助金 本文へ移動 メニューへ移動 Languages メニュー 探す サイト内検索 広報とよはしから探す サイト内検索 HP 番号検索 広報とよはし 広報とよはしに記載されているHP番号を入力すると、該当のページが表示されます。（半角数字で入力） 組織から探す よくある質問 くらし 健康・福祉 教育・文化 魅力・観光 産業・事業 市政情報 閲覧補助 SUPPORT"
