municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/konin/kekkon/","false","false","true","補助金|給付金|手当","ホーム カテゴリ ライフシーン 結婚・離婚 結婚 結婚 ツイート シェア このページを印刷する 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 国民健康保険への加入・脱退 国民年金 戸籍の届出 住民異動の届出 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/konin/rikon/","false","false","true","補助金|給付金|手当","ホーム カテゴリ ライフシーン 結婚・離婚 離婚 離婚 ツイート シェア このページを印刷する 離婚と子どもをめぐるルールが新しくなります JR通勤定期割引制度 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ ひとり親家庭への支援 国民健康保険への加入・脱退 国民年金 戸籍の届出 住民異動の届出 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/shoku-jukyo/shigoto/","false","false","true","補助金|給付金|手当","用職員（廃棄物分別指導員）の募集について 就職 総合環境センター会計年度任用職員（廃棄物分別指導員）の募集について 国民健康保険への加入・脱退 職業訓練（ハロートレーニング）制度と求職者支援制度についてお知らせします 企業・就職・イベント情報発信！～UIJターンメルマガ会員募集～ 労働支援 総合相談窓口 退職 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 国民健康保険への加入・脱退 国民年金 サイト内検索 ライフシーン 結婚"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/shoku-jukyo/shigoto/taishoku/","false","false","true","補助金|給付金|手当","ホーム カテゴリ ライフシーン しごと・住まい しごと 退職 退職 ツイート シェア このページを印刷する 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 国民健康保険への加入・脱退 国民年金 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学校・中学校 手当・助成 相談窓口 し"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/shoku-jukyo/jukyo/todokede/","false","false","true","補助金|給付金|手当","ホーム カテゴリ ライフシーン しごと・住まい 引っ越し・住居 届出・手続き 届出・手続き ツイート シェア このページを印刷する 代理人によるマイナンバーカードの受け取りについて 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 下水道排水設備工事 旧氏（旧姓）の振り仮名の記載について 戸籍の氏名にフリガナが記載されるようになります 亀山市からの転出手続きはオンラインが便利です 負担金、使用料などの税外収入金にも延滞金は加算さ"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/kenko/kikan/","false","false","true","補助金|手当|医療費助成","ホーム カテゴリ ライフシーン 健康・医療 医療機関 医療機関 ツイート シェア このページを印刷する 夜間時間外応急診療 休日当番医 【医療機関・薬局向け】厚生労働省による令和7年度医療費助成の受給者証および診察券のマイナンバーカードへの一体化に関する補助金について（ご案内） サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り組み 手当・助成 相談窓口 入園・入学 保育所・幼稚園・認定こども園など 小学"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/scene/fukushi/korei/nenkin/","false","false","true","補助金|給付金|手当","ホーム カテゴリ ライフシーン 高齢者・障がい者福祉 高齢者福祉 保険・年金・税金 保険・年金・税金 ツイート シェア このページを印刷する インターネットによる公示送達（介護保険料関係） 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 介護保険料 国民健康保険の給付 国民健康保険への加入・脱退 国民健康保険税 後期高齢者医療制度 国民年金 バリアフリー改修に伴う固定資産税の減額制度 介護保険 サイト内検索 ライフシーン 結婚"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/hoken/","false","false","true","補助金|給付金|手当","ホーム カテゴリ 分野 くらしの情報 手続き・相談 保険・年金 保険・年金 ツイート シェア このページを印刷する インターネットによる公示送達（介護保険料関係） 国民年金手続きの電子申請について 年金生活者支援給付金制度 国民年金の受給 公的年金制度のしくみ 亀山市の税金・水道料金等がスマートフォンで支払えます！ 介護保険料 国民健康保険 介護保険料がコンビニエンスストア・スマートフォンで支払えます！ 後期高齢者医療制度 国民年金 サイト内検索 ライフシーン 結婚・離婚 結"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/","false","false","true","補助金|支援金|手当","ホーム カテゴリ 分野 くらしの情報 手続き・相談 各種相談 各種相談 ツイート シェア このページを印刷する インターネットによる公示送達（後期高齢者医療保険料関係） 法律・人権・行政相談 法律相談 行政相談 人権相談 社協による法律相談 生活・心配ごと相談 新型コロナウイルス感染症「生活困窮者自立支援金」のご案内 新型コロナウイルス感染症「生活困窮者自立支援金」の申請期間を延長します 心配ごと相談（元公証人（弁護士）による法律相談） 社会福祉法人 亀山市社会福祉協議会 女"
"亀山市","27","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/bunya/life/tetsuzuki/sodan/seikatsu/","false","false","true","補助金|支援金|手当","ホーム カテゴリ 分野 くらしの情報 手続き・相談 各種相談 生活・心配ごと相談 生活・心配ごと相談 ツイート シェア このページを印刷する 新型コロナウイルス感染症「生活困窮者自立支援金」のご案内 新型コロナウイルス感染症「生活困窮者自立支援金」の申請期間を延長します 心配ごと相談（元公証人（弁護士）による法律相談） 社会福祉法人 亀山市社会福祉協議会 サイト内検索 ライフシーン 結婚・離婚 結婚 離婚 結婚支援 相談窓口 妊娠・出産・子育て 妊娠 出産 子育て 支援・取り"
