"municipality","rescore","priority","status","title","url","snippet"
"河津町","36","strong","200","ふるさと納税｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/choumin/furusato/","--> ふるさと納税｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募集 "
"河津町","36","medium","200","行政情報｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/gyousei/","--> 行政情報｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募集 河津"
"河津町","36","medium","200","町長の部屋｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/gyousei/mayor/","--> 町長の部屋｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募集 河"
"河津町","36","medium","200","電子申請・届出サービス｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/gyousei/shinsei/","--> 電子申請・届出サービス｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベン"
"河津町","35","medium","200","【６月５日締切】令和９年度採用河津町職員採用試験案内｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/28164/","--> 【６月５日締切】令和９年度採用河津町職員採用試験案内｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着"
"河津町","35","medium","200","【８月28日締切】令和９年度採用河津町職員採用試験案内｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/28338/","--> 【８月28日締切】令和９年度採用河津町職員採用試験案内｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新"
"河津町","35","medium","200","新着情報｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/news-archive/","--> 新着情報｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募集 河津"
"河津町","34","medium","200","就業・資格の一覧｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/choumin/life03/","--> 就業・資格の一覧｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募"
"河津町","34","medium","200","住民票・証明・ペットの一覧｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/choumin/life09/","--> 住民票・証明・ペットの一覧｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イ"
"河津町","34","medium","200","ごみ・環境の一覧｜静岡県河津町役場","https://www.town.kawazu.shizuoka.jp/choumin/life12/","--> ごみ・環境の一覧｜静岡県河津町役場 お使いのブラウザでは一部のコンテンツを正常にご覧いただくことができません。最新のブラウザにアップグレードしてください。 MENU メインメニュー ホーム 町民のみなさま 事業者のみなさま 観光情報 行政情報 お問い合わせ一覧 ライフシーンで探す 妊娠・出産・育児 入園・入学・生涯学習 就業・資格 結婚・離婚 引越し・住宅・交通 高齢者・介護 おくやみ 検診・保険 住民票・証明・ペット 税金・年金 障がい者支援 ごみ・環境 目的で探す 生活・手続き 福祉・子育て 健康・医療 教育・文化 手当・助成 産業・事業者 新着情報 すべて お知らせ イベント 募"
